"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","income","age-bin","P (sex=Female)DT","P (sex=Male)DT","Prediction (sex)DT","P (sex=Female)LR","P (sex=Male)LR","Prediction (sex)LR"
49,"Local-gov",194895,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",7298,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",5.108870593092974E-4,0.9994891129406908,"Male"
49,"Private",204057,"Assoc-acdm",12,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55",0.0,1.0,"Male",0.6552715826226604,0.3447284173773396,"Female"
49,"Private",178749,"Masters",14,"Married-spouse-absent","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","35-55",0.993421052631579,0.006578947368421052,"Female",0.9242768599084733,0.07572314009152664,"Female"
49,"Private",168216,"7th-8th",4,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,48,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0018612338006540464,0.9981387661993459,"Male"
49,"Self-emp-not-inc",233059,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",1.426829031002227E-4,0.9998573170968997,"Male"
49,"Private",235683,"Some-college",10,"Married-civ-spouse","Sales","Wife","White","Female",0,0,40,"United-States",">50K","35-55",0.9991554054054054,8.445945945945946E-4,"Female",0.9971169789707834,0.002883021029216494,"Female"
49,"Self-emp-not-inc",110457,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",9.747804881391528E-5,0.9999025219511862,"Male"
49,"Local-gov",186539,"Masters",14,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",8.994653980239229E-4,0.9991005346019761,"Male"
49,"Private",31267,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",5.258516185549556E-4,0.9994741483814451,"Male"
49,"Private",76482,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",5.88820081214164E-4,0.9994111799187859,"Male"
49,"Self-emp-not-inc",249585,"11th",7,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,65,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0012322452398047393,0.9987677547601953,"Male"
49,"Private",99179,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55",0.42857142857142855,0.5714285714285714,"Male",0.5318995710618436,0.4681004289381564,"Female"
49,"Private",298659,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,15,"Mexico","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.006071187159251028,0.9939288128407489,"Male"
49,"State-gov",354529,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55",0.0,1.0,"Male",0.6202470145066455,0.37975298549335434,"Female"
49,"Private",353824,"Some-college",10,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,45,"United-States",">50K","35-55",0.1111111111111111,0.8888888888888888,"Male",0.3898229854040488,0.6101770145959512,"Male"
49,"Self-emp-not-inc",355978,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,35,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0010015229884656651,0.9989984770115344,"Male"
49,"Private",105449,"Bachelors",13,"Never-married","Priv-house-serv","Not-in-family","White","Male",0,0,25,"United-States","<=50K","35-55",0.9523809523809523,0.047619047619047616,"Female",0.9616217511216417,0.03837824887835822,"Female"
49,"Local-gov",193249,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.017557090825908984,0.9824429091740909,"Male"
49,"Private",102583,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1848,44,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.002339295067992335,0.9976607049320076,"Male"
49,"Private",129513,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",1.7970800218715526E-4,0.9998202919978127,"Male"
49,"Private",122385,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0033235521229784677,0.9966764478770215,"Male"
49,"State-gov",336509,"10th",6,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.003361621121509368,0.9966383788784906,"Male"
49,"Private",91251,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Asian-Pac-Islander","Male",0,0,40,"China","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.005023474489007854,0.994976525510992,"Male"
49,"Private",232586,"5th-6th",3,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",5.007428999071809E-4,0.9994992571000928,"Male"
49,"Private",177211,"Bachelors",13,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.005336321930592621,0.9946636780694074,"Male"
49,"Private",228372,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,20,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.003933578862942247,0.9960664211370577,"Male"
49,"Private",200949,"10th",6,"Never-married","Other-service","Unmarried","White","Female",0,0,38,"Peru","<=50K","35-55",0.9594594594594594,0.04054054054054054,"Female",0.8041288623892158,0.19587113761078415,"Female"
49,"Private",75673,"HS-grad",9,"Never-married","Adm-clerical","Own-child","Asian-Pac-Islander","Female",0,0,40,"United-States","<=50K","35-55",0.8333333333333334,0.16666666666666666,"Female",0.7220576969547352,0.2779423030452649,"Female"
49,"Private",151107,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","Black","Male",0,0,40,"United-States","<=50K","35-55",0.058823529411764705,0.9411764705882353,"Male",0.1251415400328432,0.8748584599671568,"Male"
49,"Private",156926,"Assoc-voc",11,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,45,"United-States",">50K","35-55",1.0,0.0,"Female",0.4863732855329711,0.5136267144670289,"Male"
49,"Self-emp-inc",44671,"Assoc-acdm",12,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",1.1085695448212658E-4,0.9998891430455178,"Male"
49,"Private",149949,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,1876,40,"United-States","<=50K","35-55",0.058823529411764705,0.9411764705882353,"Male",0.13299885142790868,0.8670011485720913,"Male"
49,"Local-gov",199378,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0015515433432627538,0.9984484566567373,"Male"
49,"Private",318331,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K","35-55",0.8125,0.1875,"Female",0.4195660828055926,0.5804339171944074,"Male"
49,"Private",62546,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0027444315652860197,0.9972555684347141,"Male"
49,"Local-gov",116163,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,50,"France","<=50K","35-55",1.0,0.0,"Female",0.8765806167326946,0.12341938326730542,"Female"
49,"State-gov",216734,"Prof-school",15,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55",0.0,1.0,"Male",0.5477540143555567,0.4522459856444432,"Female"
49,"State-gov",206577,"Some-college",10,"Divorced","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K","35-55",0.967741935483871,0.03225806451612903,"Female",0.7543364633248137,0.24566353667518623,"Female"
49,"Private",169042,"HS-grad",9,"Separated","Prof-specialty","Unmarried","White","Female",0,625,40,"Puerto-Rico","<=50K","35-55",1.0,0.0,"Female",0.8906846973213706,0.10931530267862931,"Female"
49,"Private",196707,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",7298,0,43,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0011123320976574487,0.9988876679023426,"Male"
49,"Private",144396,"11th",7,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,38,"United-States","<=50K","35-55",0.9210526315789473,0.07894736842105263,"Female",0.6483282919780804,0.35167170802191955,"Female"
49,"Private",233639,"11th",7,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,50,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.003961360485448852,0.9960386395145512,"Male"
49,"Private",291783,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",1.9660882789590932E-4,0.999803391172104,"Male"
49,"Self-emp-not-inc",241753,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K","35-55",0.9166666666666666,0.08333333333333333,"Female",0.7347314280914472,0.26526857190855285,"Female"
49,"Private",240841,"7th-8th",4,"Divorced","Other-service","Unmarried","White","Female",0,0,35,"United-States","<=50K","35-55",0.9245283018867925,0.07547169811320754,"Female",0.8505238728840482,0.1494761271159519,"Female"
49,"Self-emp-not-inc",79627,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0028695045952919357,0.9971304954047081,"Male"
49,"Private",407495,"HS-grad",9,"Married-spouse-absent","Prof-specialty","Not-in-family","White","Male",0,0,70,"United-States","<=50K","35-55",0.0,1.0,"Male",0.34533142170189496,0.654668578298105,"Male"
49,"Private",296892,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"Puerto-Rico","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.006232549683161209,0.9937674503168389,"Male"
49,"Private",184986,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55",0.0,1.0,"Male",0.6500905546524066,0.34990944534759344,"Female"
49,"State-gov",423222,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",99999,0,80,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",9.415883795269543E-4,0.9990584116204732,"Male"
49,"Federal-gov",118701,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K","35-55",1.0,0.0,"Female",0.9313100363784174,0.06868996362158268,"Female"
49,"Private",183013,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",5.787209554123376E-4,0.9994212790445876,"Male"
49,"Federal-gov",115784,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",3.725031568749065E-4,0.999627496843125,"Male"
49,"Private",149809,"Preschool",1,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.006240457871789105,0.993759542128211,"Male"
49,"Local-gov",329144,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,44,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",5.668769456104645E-4,0.9994331230543896,"Male"
49,"Self-emp-not-inc",102318,"Assoc-acdm",12,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,25,"United-States","<=50K","35-55",0.13333333333333333,0.8666666666666667,"Male",0.5808724096144975,0.41912759038550257,"Female"
49,"Self-emp-inc",197038,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",6.677491536002843E-4,0.9993322508463998,"Male"
49,"State-gov",72619,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,50,"United-States","<=50K","35-55",0.993421052631579,0.006578947368421052,"Female",0.9183141273183197,0.08168587268168022,"Female"
49,"Private",187454,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",99999,0,65,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0016155952032118463,0.9983844047967881,"Male"
49,"Private",34446,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",5.544814583250038E-4,0.999445518541675,"Male"
49,"Local-gov",275074,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.004291114656382108,0.9957088853436179,"Male"
49,"Private",124604,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,32,"United-States","<=50K","35-55",0.9726027397260274,0.0273972602739726,"Female",0.8341942245126891,0.1658057754873109,"Female"
49,"Private",122066,"5th-6th",3,"Married-civ-spouse","Other-service","Husband","White","Male",0,2603,40,"Greece","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.007333462283289362,0.9926665377167107,"Male"
49,"Private",247892,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,30,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",8.45211919152509E-4,0.9991547880808475,"Male"
49,"Private",315984,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.002190846417147151,0.9978091535828528,"Male"
49,"Self-emp-not-inc",192203,"9th",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"Canada","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",1.190538319940298E-4,0.999880946168006,"Male"
49,"Private",350759,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.004606344678062445,0.9953936553219376,"Male"
49,"Private",360491,"HS-grad",9,"Widowed","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","35-55",1.0,0.0,"Female",0.967697943672029,0.032302056327971056,"Female"
49,"Self-emp-not-inc",99335,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.002205041277470061,0.9977949587225299,"Male"
49,"Self-emp-inc",315998,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.001244033494799975,0.9987559665052,"Male"
49,"Self-emp-not-inc",121238,"Some-college",10,"Never-married","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K","35-55",0.6666666666666666,0.3333333333333333,"Female",0.14664230790007862,0.8533576920999213,"Male"
49,"Private",248895,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,45,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0021312308228029473,0.997868769177197,"Male"
49,"Private",187370,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,50,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0025072886806900077,0.9974927113193099,"Male"
49,"Local-gov",170846,"Masters",14,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55",0.0,1.0,"Male",0.7584533799941331,0.241546620005867,"Female"
49,"Private",252079,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",1.9549709552141672E-4,0.9998045029044785,"Male"
49,"Local-gov",67001,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",7.350843401802222E-4,0.9992649156598198,"Male"
49,"Private",67365,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",2.754955488232332E-4,0.9997245044511767,"Male"
49,"Self-emp-inc",431245,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",5.268153273398808E-4,0.9994731846726601,"Male"
49,"Private",237920,"Doctorate",16,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0051593830100009315,0.9948406169899989,"Male"
49,"Local-gov",106554,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States",">50K","35-55",0.09090909090909091,0.9090909090909091,"Male",0.8152538049145935,0.18474619508540638,"Female"
49,"Private",23776,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.01445825775162549,0.9855417422483747,"Male"
49,"Private",114648,"12th",8,"Divorced","Prof-specialty","Other-relative","Black","Male",0,0,40,"United-States","<=50K","35-55",0.3333333333333333,0.6666666666666666,"Male",0.6579348707937763,0.3420651292062237,"Female"
50,"Self-emp-not-inc",30653,"Masters",14,"Married-civ-spouse","Farming-fishing","Husband","White","Male",2407,0,98,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",1.0935517148302236E-4,0.9998906448285171,"Male"
50,"Private",176609,"Some-college",10,"Divorced","Other-service","Not-in-family","White","Male",0,0,45,"United-States","<=50K","35-55",1.0,0.0,"Female",0.6300313508068882,0.36996864919311173,"Female"
50,"Private",193374,"1st-4th",2,"Married-spouse-absent","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K","35-55",0.4,0.6,"Male",0.24255345488846142,0.7574465451115385,"Male"
50,"Self-emp-inc",219420,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",6.758784800101621E-4,0.9993241215199897,"Male"
50,"Self-emp-inc",293196,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",7.912290726636694E-4,0.9992087709273363,"Male"
50,"State-gov",356619,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,48,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0015707592057826317,0.9984292407942174,"Male"
50,"Private",30447,"Assoc-voc",11,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",6.076603011374069E-4,0.9993923396988627,"Male"
50,"Private",21095,"Some-college",10,"Divorced","Other-service","Unmarried","Asian-Pac-Islander","Male",0,0,40,"Philippines","<=50K","35-55",1.0,0.0,"Female",0.911834006118006,0.08816599388199396,"Female"
50,"Private",137253,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",">50K","35-55",0.9991554054054054,8.445945945945946E-4,"Female",0.998764766029848,0.0012352339701519922,"Female"
50,"Federal-gov",20179,"Masters",14,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0023834270434381576,0.9976165729565618,"Male"
50,"Private",92079,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,45,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0024496116918790384,0.9975503883081209,"Male"
50,"Self-emp-not-inc",386397,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0011484286840961714,0.9988515713159039,"Male"
50,"Self-emp-not-inc",175456,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,50,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",2.1491155765235672E-4,0.9997850884423476,"Male"
50,"Private",95469,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",7298,0,45,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0054930599114554925,0.9945069400885446,"Male"
50,"Local-gov",145166,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7298,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0048010423720476385,0.9951989576279523,"Male"
50,"Self-emp-not-inc",324506,"HS-grad",9,"Widowed","Exec-managerial","Unmarried","Asian-Pac-Islander","Female",0,0,48,"South","<=50K","35-55",0.9411764705882353,0.058823529411764705,"Female",0.870660595156067,0.12933940484393305,"Female"
50,"Private",140516,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",5.513771345501028E-4,0.9994486228654499,"Male"
50,"Private",121038,"Assoc-voc",11,"Married-civ-spouse","Other-service","Wife","Black","Female",0,0,40,"United-States","<=50K","35-55",0.9991554054054054,8.445945945945946E-4,"Female",0.9993597170768582,6.402829231418375E-4,"Female"
50,"Private",144361,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,50,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0010050777308752274,0.9989949222691248,"Male"
50,"Self-emp-not-inc",36480,"10th",6,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,45,"United-States","<=50K","35-55",0.0,1.0,"Male",0.06432403827587771,0.9356759617241223,"Male"
50,"Private",200618,"Assoc-acdm",12,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","35-55",0.058823529411764705,0.9411764705882353,"Male",0.15360558603115076,0.8463944139688492,"Male"
50,"Private",104729,"HS-grad",9,"Divorced","Machine-op-inspct","Other-relative","White","Female",0,0,48,"United-States","<=50K","35-55",0.25,0.75,"Male",0.43100045889391897,0.568999541106081,"Male"
50,"Self-emp-not-inc",348099,"10th",6,"Divorced","Sales","Not-in-family","White","Female",0,0,50,"United-States","<=50K","35-55",0.04878048780487805,0.9512195121951219,"Male",0.30116663254422155,0.6988333674557784,"Male"
50,"Private",210217,"Bachelors",13,"Divorced","Sales","Unmarried","Black","Male",0,0,40,"United-States","<=50K","35-55",0.9565217391304348,0.043478260869565216,"Female",0.8869039848823522,0.11309601511764764,"Female"
50,"Private",108435,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",99999,0,60,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0024949808920527914,0.9975050191079471,"Male"
50,"Local-gov",183390,"Bachelors",13,"Separated","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States",">50K","35-55",0.08333333333333333,0.9166666666666666,"Male",0.538044745608355,0.4619552543916451,"Female"
50,"Private",34832,"Bachelors",13,"Married-civ-spouse","Tech-support","Husband","White","Male",15024,0,40,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.002794919708400931,0.997205080291599,"Male"
50,"Private",258819,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States",">50K","35-55",0.75,0.25,"Female",0.06682250040371585,0.9331774995962842,"Male"
50,"Private",150941,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","Black","Female",0,0,44,"United-States","<=50K","35-55",0.3333333333333333,0.6666666666666666,"Male",0.7990389459426777,0.2009610540573223,"Female"
50,"Local-gov",30008,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.003762934395226826,0.9962370656047732,"Male"
50,"Private",172942,"Some-college",10,"Divorced","Other-service","Own-child","White","Male",0,0,28,"United-States","<=50K","35-55",0.9259259259259259,0.07407407407407407,"Female",0.6919930095574713,0.3080069904425287,"Female"
50,"Local-gov",199995,"Bachelors",13,"Divorced","Protective-serv","Not-in-family","White","Male",0,0,40,"United-States",">50K","35-55",0.058823529411764705,0.9411764705882353,"Male",0.18283146749512041,0.8171685325048796,"Male"
50,"Private",158284,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0027031531953372527,0.9972968468046627,"Male"
50,"State-gov",173020,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",4.6873385614802025E-4,0.999531266143852,"Male"
50,"Private",99392,"Some-college",10,"Divorced","Craft-repair","Not-in-family","Black","Female",0,0,45,"United-States","<=50K","35-55",0.75,0.25,"Female",0.19390516705022007,0.8060948329497799,"Male"
50,"Private",202044,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,45,"United-States","<=50K","35-55",0.9473684210526315,0.05263157894736842,"Female",0.8438823999882533,0.1561176000117466,"Female"
50,"Private",165001,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",3.9826730292871965E-4,0.9996017326970713,"Male"
50,"Private",260579,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","Black","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.007208129166014962,0.992791870833985,"Male"
50,"Federal-gov",307555,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,60,"United-States",">50K","35-55",0.0,1.0,"Male",0.22787895602779648,0.7721210439722036,"Male"
50,"Private",279337,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,55,"United-States",">50K","35-55",0.14285714285714285,0.8571428571428571,"Male",0.33157474036719803,0.668425259632802,"Male"
50,"Private",172052,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,35,"South",">50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.0036364144622468494,0.9963635855377533,"Male"
50,"Private",231495,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",9.46163307786924E-5,0.9999053836692213,"Male",0.005278296373816309,0.9947217036261837,"Male"
