"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","income","age-bin","Prediction (income)"
46,"Self-emp-inc",328216,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,1902,42,,">50K","35-55",">50K"
46,"Self-emp-inc",110702,"Some-college",10,"Divorced","Exec-managerial","Unmarried","White","Female",2036,0,60,"United-States","<=50K","35-55","<=50K"
46,"Private",205504,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,20,"United-States","<=50K","35-55","<=50K"
46,"Private",35961,"Assoc-acdm",12,"Divorced","Sales","Not-in-family","White","Female",0,0,25,"Germany","<=50K","35-55","<=50K"
46,"Self-emp-inc",276934,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,70,"United-States",">50K","35-55",">50K"
46,"Private",178829,"Masters",14,"Married-spouse-absent","Exec-managerial","Not-in-family","White","Male",0,0,70,"United-States",">50K","35-55",">50K"
46,"Private",139268,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",">50K","35-55",">50K"
46,"Private",102308,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,56,"United-States",">50K","35-55",">50K"
46,"Self-emp-inc",198660,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",99999,0,72,"United-States",">50K","35-55",">50K"
46,"Private",331776,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
46,"Private",164733,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,41,"United-States","<=50K","35-55",">50K"
46,"Private",102771,"Masters",14,"Married-civ-spouse","Tech-support","Husband","White","Male",0,1977,40,"United-States",">50K","35-55",">50K"
46,"Private",247043,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",">50K","35-55","<=50K"
46,"Self-emp-inc",161386,"9th",5,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,50,"United-States","<=50K","35-55","<=50K"
46,"Private",143189,"5th-6th",3,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,40,"Dominican-Republic","<=50K","35-55","<=50K"
46,"Private",167515,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1977,50,"United-States",">50K","35-55",">50K"
46,"Private",120131,"Bachelors",13,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,30,"United-States",">50K","35-55","<=50K"
46,"State-gov",20534,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,45,"United-States","<=50K","35-55","<=50K"
46,"Self-emp-inc",123075,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,70,"United-States","<=50K","35-55",">50K"
46,"Private",132912,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States",">50K","35-55",">50K"
46,"Local-gov",199281,"Bachelors",13,"Separated","Prof-specialty","Unmarried","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
46,"State-gov",27243,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,45,"United-States",">50K","35-55",">50K"
46,"Local-gov",215895,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States",">50K","35-55",">50K"
46,"Local-gov",183168,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,43,"United-States","<=50K","35-55","<=50K"
46,"Private",155659,"Bachelors",13,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"Germany",">50K","35-55",">50K"
46,"Private",192768,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K","35-55",">50K"
46,"Local-gov",226871,"Bachelors",13,"Divorced","Protective-serv","Not-in-family","Black","Male",0,0,50,"United-States",">50K","35-55","<=50K"
46,"Private",29437,"Assoc-acdm",12,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","<=50K","35-55","<=50K"
46,"Federal-gov",207022,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,40,"United-States",">50K","35-55",">50K"
46,"Federal-gov",341762,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,45,"United-States",">50K","35-55",">50K"
46,"Federal-gov",102308,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,50,"United-States",">50K","35-55",">50K"
46,"Self-emp-not-inc",368561,"Assoc-acdm",12,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
46,"Private",192779,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,45,"United-States",">50K","35-55","<=50K"
46,"Private",177114,"Assoc-acdm",12,"Widowed","Prof-specialty","Unmarried","White","Female",0,0,27,"United-States","<=50K","35-55","<=50K"
46,"Private",198774,"Masters",14,"Divorced","Exec-managerial","Unmarried","White","Female",0,323,45,"United-States","<=50K","35-55",">50K"
46,"Private",346978,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
46,"Local-gov",114160,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1902,45,"United-States",">50K","35-55",">50K"
46,"Private",102569,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,65,"United-States",">50K","35-55",">50K"
46,"Private",376789,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,15,"United-States","<=50K","35-55","<=50K"
46,"Local-gov",141944,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,38,"United-States",">50K","35-55",">50K"
46,"Private",99385,"Bachelors",13,"Separated","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
46,"Private",353219,"9th",5,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
46,"Private",45363,"Prof-school",15,"Divorced","Prof-specialty","Not-in-family","White","Male",0,2824,40,"United-States",">50K","35-55",">50K"
46,"Self-emp-inc",110457,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",">50K","35-55",">50K"
46,"Private",206889,"Bachelors",13,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,25,"United-States","<=50K","35-55","<=50K"
46,"Private",171095,"Assoc-acdm",12,"Divorced","Sales","Unmarried","White","Female",0,0,38,"United-States","<=50K","35-55","<=50K"
46,,177305,"Assoc-voc",11,"Married-civ-spouse",,"Wife","Black","Female",0,0,35,"United-States",">50K","35-55","<=50K"
46,"Local-gov",398986,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,1902,52,"United-States",">50K","35-55",">50K"
46,"Private",219611,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
46,"Private",173243,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",5178,0,40,"United-States",">50K","35-55",">50K"
46,"Self-emp-inc",175958,"12th",8,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,,"<=50K","35-55","<=50K"
46,"Private",155489,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,43,"United-States",">50K","35-55",">50K"
46,"Self-emp-not-inc",198759,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,2415,80,"United-States",">50K","35-55",">50K"
46,"Local-gov",297759,"Some-college",10,"Divorced","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
46,"Local-gov",167159,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,70,"United-States",">50K","35-55",">50K"
46,"Self-emp-not-inc",31267,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States","<=50K","35-55","<=50K"
46,"Private",123598,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",">50K"
46,,81136,"Assoc-voc",11,"Divorced",,"Unmarried","White","Male",0,0,30,"United-States","<=50K","35-55","<=50K"
46,"Private",229394,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
46,"Private",228372,"Bachelors",13,"Divorced","Sales","Unmarried","White","Male",0,0,40,"United-States",">50K","35-55",">50K"
46,"Private",164379,"Bachelors",13,"Divorced","Sales","Unmarried","Black","Female",0,0,35,"United-States",">50K","35-55","<=50K"
46,"Private",185291,"11th",7,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,45,"United-States",">50K","35-55","<=50K"
46,"Private",91608,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K","35-55",">50K"
46,"Private",140782,"Assoc-acdm",12,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","<=50K","35-55","<=50K"
46,"Local-gov",121124,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","White","Male",15024,0,40,"United-States",">50K","35-55",">50K"
46,"Private",207677,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,30,"United-States","<=50K","35-55","<=50K"
46,"Local-gov",207677,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States",">50K","35-55",">50K"
46,"Private",98350,"10th",6,"Married-spouse-absent","Other-service","Not-in-family","Asian-Pac-Islander","Male",0,0,37,"China","<=50K","35-55","<=50K"
46,"Private",265105,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K","35-55",">50K"
46,"Federal-gov",199925,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
46,"Local-gov",187749,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,40,"Philippines",">50K","35-55","<=50K"
46,"Private",182715,"7th-8th",4,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
46,"Federal-gov",344415,"Masters",14,"Married-civ-spouse","Armed-Forces","Husband","White","Male",0,1887,40,"United-States",">50K","35-55",">50K"
46,"Self-emp-not-inc",82572,"HS-grad",9,"Widowed","Other-service","Other-relative","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
46,"Self-emp-inc",256909,"HS-grad",9,"Married-spouse-absent","Farming-fishing","Not-in-family","White","Male",3325,0,45,"United-States","<=50K","35-55","<=50K"
46,"Private",63299,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,50,"United-States","<=50K","35-55","<=50K"
46,"Private",422813,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K","35-55",">50K"
46,"Private",162030,"HS-grad",9,"Widowed","Adm-clerical","Unmarried","White","Female",0,0,43,"United-States","<=50K","35-55","<=50K"
46,"Federal-gov",330901,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,40,"United-States","<=50K","35-55",">50K"
46,"Private",122026,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K","35-55",">50K"
46,"Local-gov",209057,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","35-55",">50K"
46,"Local-gov",354962,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
46,"Private",268022,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,,">50K","35-55",">50K"
46,"Private",189498,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1848,45,"United-States",">50K","35-55",">50K"
46,"Private",188325,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
46,"Private",604380,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
46,"Private",164427,"HS-grad",9,"Divorced","Adm-clerical","Own-child","White","Female",0,0,45,"United-States","<=50K","35-55","<=50K"
46,"State-gov",178686,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,38,"United-States",">50K","35-55",">50K"
46,"Federal-gov",219293,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","Black","Male",0,0,80,"United-States",">50K","35-55",">50K"
46,"Private",101455,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K","35-55",">50K"
46,"Local-gov",345911,"Some-college",10,"Divorced","Transport-moving","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
46,"Private",52291,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,45,"United-States",">50K","35-55",">50K"
46,"Self-emp-inc",320124,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Wife","Amer-Indian-Eskimo","Female",15024,0,40,"United-States",">50K","35-55",">50K"
46,"Private",154405,"10th",6,"Married-civ-spouse","Handlers-cleaners","Husband","Black","Male",0,0,45,"United-States","<=50K","35-55","<=50K"
46,"State-gov",192323,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
46,"Private",192894,"7th-8th",4,"Married-civ-spouse","Farming-fishing","Husband","Black","Male",0,0,30,"United-States","<=50K","35-55","<=50K"
46,"Private",116789,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K","35-55","<=50K"
46,"Local-gov",172822,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
46,"Private",149640,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,45,"England",">50K","35-55",">50K"
46,"Local-gov",267952,"Assoc-voc",11,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,36,"United-States","<=50K","35-55","<=50K"
46,"Private",45288,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Private",51835,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,1902,60,"Honduras",">50K","35-55",">50K"
47,"Private",120939,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,45,"United-States","<=50K","35-55",">50K"
47,"Local-gov",287480,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",">50K"
47,"Self-emp-not-inc",93208,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,75,"Italy","<=50K","35-55","<=50K"
47,"Private",45857,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Self-emp-not-inc",77102,"Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Private",211668,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Wife","Black","Female",0,0,40,"United-States",">50K","35-55",">50K"
47,"Private",277545,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","Asian-Pac-Islander","Male",0,0,40,,">50K","35-55",">50K"
47,"Private",122026,"Assoc-voc",11,"Divorced","Sales","Not-in-family","White","Male",0,0,50,"United-States","<=50K","35-55","<=50K"
47,"Private",573583,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,48,"Italy",">50K","35-55",">50K"
47,"Private",664821,"Bachelors",13,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"El-Salvador","<=50K","35-55","<=50K"
47,"Private",161676,"11th",7,"Never-married","Transport-moving","Not-in-family","Black","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Private",76612,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States","<=50K","35-55","<=50K"
47,"Private",194698,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States","<=50K","35-55",">50K"
47,"Private",148724,"HS-grad",9,"Married-civ-spouse","Sales","Husband","Black","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Private",296066,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Private",197836,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States","<=50K","35-55",">50K"
47,"Private",124973,"Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,50,"United-States",">50K","35-55",">50K"
47,"Self-emp-not-inc",83064,"Bachelors",13,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United-States","<=50K","35-55","<=50K"
47,"Private",30457,"Assoc-voc",11,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Self-emp-inc",79627,"Prof-school",15,"Divorced","Prof-specialty","Not-in-family","White","Male",27828,0,50,"United-States",">50K","35-55",">50K"
47,"Private",190139,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","35-55",">50K"
47,"Private",184005,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","Amer-Indian-Eskimo","Female",3325,0,45,"United-States","<=50K","35-55","<=50K"
47,"Private",108510,"10th",6,"Married-civ-spouse","Sales","Husband","White","Male",0,0,65,"United-States","<=50K","35-55","<=50K"
47,"Local-gov",265097,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",4386,0,40,"United-States",">50K","35-55","<=50K"
47,"State-gov",103743,"7th-8th",4,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Local-gov",321851,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States",">50K","35-55","<=50K"
47,"Private",118972,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States",">50K","35-55",">50K"
47,"Private",123207,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,20,"United-States",">50K","35-55","<=50K"
47,"Self-emp-not-inc",192755,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,20,"United-States",">50K","35-55","<=50K"
47,"Private",197702,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Self-emp-inc",105779,"Bachelors",13,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States",">50K","35-55","<=50K"
47,"Self-emp-not-inc",173613,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,65,"United-States","<=50K","35-55","<=50K"
47,"State-gov",120429,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,50,"United-States",">50K","35-55",">50K"
47,"Private",121124,"9th",5,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Private",285200,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",">50K"
47,"Private",47496,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,42,"United-States","<=50K","35-55","<=50K"
47,"Private",189680,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,1977,40,"United-States",">50K","35-55",">50K"
47,"Private",114754,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Private",34845,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,"United-States","<=50K","35-55","<=50K"
47,"Federal-gov",55377,"Bachelors",13,"Never-married","Adm-clerical","Unmarried","Black","Male",0,0,40,"United-States",">50K","35-55","<=50K"
47,"Private",193061,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,60,"United-States","<=50K","35-55","<=50K"
47,"Self-emp-not-inc",318593,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,25,"United-States","<=50K","35-55","<=50K"
47,,109832,"HS-grad",9,"Married-civ-spouse",,"Husband","White","Male",5178,0,30,"Canada",">50K","35-55",">50K"
47,"Private",151584,"Prof-school",15,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,60,"United-States",">50K","35-55",">50K"
47,"Private",33710,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",3103,0,60,"United-States",">50K","35-55",">50K"
47,"Private",398652,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K","35-55",">50K"
47,"Private",223342,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,1504,35,"United-States","<=50K","35-55","<=50K"
47,"Private",191277,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K","35-55","<=50K"
47,"Private",120131,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States",">50K","35-55",">50K"
47,"Self-emp-not-inc",160045,"Some-college",10,"Widowed","Other-service","Unmarried","White","Female",0,0,35,"United-States","<=50K","35-55","<=50K"
47,"State-gov",54887,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K","35-55","<=50K"
47,"Self-emp-inc",188610,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,48,"United-States","<=50K","35-55",">50K"
47,"Self-emp-not-inc",160131,"Some-college",10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Self-emp-not-inc",265097,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"United-States",">50K","35-55",">50K"
47,"Local-gov",36169,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States",">50K","35-55",">50K"
47,"Private",137354,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
47,,178013,"10th",6,"Married-civ-spouse",,"Wife","White","Female",0,0,20,"Cuba","<=50K","35-55","<=50K"
47,"Private",341762,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Private",149700,"Bachelors",13,"Married-civ-spouse","Tech-support","Husband","White","Male",15024,0,40,"United-States",">50K","35-55",">50K"
47,"Self-emp-not-inc",152752,"5th-6th",3,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,20,"United-States","<=50K","35-55","<=50K"
47,"Private",408788,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K","35-55",">50K"
47,"Private",168262,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Private",188081,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",">50K","35-55","<=50K"
47,"Self-emp-not-inc",249585,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,30,"United-States","<=50K","35-55","<=50K"
47,,34458,"7th-8th",4,"Married-civ-spouse",,"Husband","White","Male",0,0,10,"United-States","<=50K","35-55","<=50K"
47,"Private",97419,"HS-grad",9,"Married-civ-spouse","Protective-serv","Wife","Black","Female",0,0,40,"United-States","<=50K","35-55",">50K"
47,"Private",102308,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",99999,0,50,"United-States",">50K","35-55",">50K"
47,"Self-emp-inc",119471,"7th-8th",4,"Never-married","Craft-repair","Not-in-family","Other","Male",0,0,40,,"<=50K","35-55","<=50K"
47,"Private",114459,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K","35-55","<=50K"
47,,109921,"HS-grad",9,"Separated",,"Unmarried","Black","Female",0,0,32,"United-States","<=50K","35-55","<=50K"
47,"Private",28035,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","35-55",">50K"
47,"Private",140219,"HS-grad",9,"Never-married","Adm-clerical","Other-relative","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Private",141511,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States",">50K","35-55",">50K"
47,"Private",198200,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,50,"United-States","<=50K","35-55","<=50K"
47,"Private",61885,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,50,"United-States",">50K","35-55",">50K"
47,"Private",151087,"HS-grad",9,"Separated","Prof-specialty","Other-relative","Other","Female",0,0,40,"Puerto-Rico","<=50K","35-55","<=50K"
47,"Private",201865,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Private",98012,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",7688,0,40,"United-States",">50K","35-55",">50K"
47,"Private",205730,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,56,"United-States",">50K","35-55",">50K"
47,"Private",199058,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K","35-55",">50K"
47,"Local-gov",109705,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Private",217161,"HS-grad",9,"Divorced","Other-service","Not-in-family","Black","Female",0,0,14,"United-States","<=50K","35-55","<=50K"
47,"Private",198223,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",">50K"
47,"Private",184402,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Male",0,0,32,"United-States","<=50K","35-55","<=50K"
47,"Private",193285,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","Black","Female",5013,0,40,"United-States","<=50K","35-55","<=50K"
47,"Self-emp-not-inc",102583,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,35,"United-States","<=50K","35-55","<=50K"
47,"Private",105381,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Private",32509,"Some-college",10,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Private",23545,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
47,"Private",202322,"5th-6th",3,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"Mexico","<=50K","35-55","<=50K"
47,"Self-emp-not-inc",88500,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,35,"United-States","<=50K","35-55","<=50K"
47,"Local-gov",166863,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","35-55",">50K"
47,"State-gov",103406,"HS-grad",9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
